,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
805,1929,PAUL DENIS,58,211h 57' 12'',5286.0,24.939,211,57,12,TOURISTES-ROUTIERS,193,763032,+ 25h 17' 57'',,,22.0,28.319
806,1929,MARCEL ILPIDE,59,212h 48' 05'',5286.0,24.84,212,48,5,TOURISTES-ROUTIERS,143,766085,+ 26h 08' 50'',,,22.0,28.319
807,1929,ANDRÉ LEGER,60,218h 17' 10'',5286.0,24.216,218,17,10,TOURISTES-ROUTIERS,137,785830,+ 31h 37' 55'',,,22.0,28.319
808,1930,ANDRÉ LEDUCQ,1,172h 12' 16'',4822.0,28.002,172,12,16,FRANCE,38,619936,-,,,21.0,28.0
809,1930,LEARCO GUERRA,2,172h 26' 29'',4822.0,27.963,172,26,29,ITALIE,12,620789,+ 00h 14' 13'',,,21.0,28.0
810,1930,ANTONIN MAGNE,3,172h 28' 19'',4822.0,27.958,172,28,19,FRANCE,37,620899,+ 00h 16' 03'',,,21.0,28.0
811,1930,ALFRED SIEGEL,4,172h 33' 48'',4822.0,27.943,172,33,48,ALLEMAGNE,30,621228,+ 00h 21' 32'',,,21.0,28.0
812,1930,MARCEL BIDOT,5,172h 53' 32'',4822.0,27.89,172,53,32,FRANCE,36,622412,+ 00h 41' 16'',,,21.0,28.0
813,1930,PIERRE MAGNE,6,172h 57' 56'',4822.0,27.878,172,57,56,FRANCE,39,622676,+ 00h 45' 40'',,,21.0,28.0
814,1930,FRANS BONDUEL,7,173h 08' 33'',4822.0,27.85,173,8,33,BELGIQUE,5,623313,+ 00h 56' 17'',,,21.0,28.0
815,1930,BENOÎT FAURE,8,173h 10' 48'',4822.0,27.844,173,10,48,TOURISTES-ROUTIERS,122,623448,+ 00h 58' 32'',,,21.0,28.0
816,1930,CHARLES PELISSIER,9,173h 16' 51'',4822.0,27.828,173,16,51,FRANCE,33,623811,+ 01h 04' 35'',,,21.0,28.0
817,1930,ADOLF SCHOEN,10,173h 33' 53'',4822.0,27.782,173,33,53,ALLEMAGNE,28,624833,+ 01h 21' 37'',,,21.0,28.0
818,1930,LOUIS DE LANNOY,11,173h 39' 37'',4822.0,27.767,173,39,37,BELGIQUE,6,625177,+ 01h 27' 21'',,,21.0,28.0
819,1930,AIMÉ DOSSCHE,12,173h 40' 28'',4822.0,27.765,173,40,28,BELGIQUE,2,625228,+ 01h 28' 12'',,,21.0,28.0
820,1930,OSKAR THIERBACH,13,173h 47' 48'',4822.0,27.745,173,47,48,ALLEMAGNE,29,625668,+ 01h 35' 32'',,,21.0,28.0
821,1930,LOUIS PEGLION,14,173h 56' 28'',4822.0,27.722,173,56,28,TOURISTES-ROUTIERS,130,626188,+ 01h 44' 12'',,,21.0,28.0
822,1930,JAN MERTENS,15,174h 01' 38'',4822.0,27.708,174,1,38,BELGIQUE,4,626498,+ 01h 49' 22'',,,21.0,28.0
823,1930,SALVADOR CARDONA BALBASTRE,16,174h 11' 57'',4822.0,27.681,174,11,57,ESPAGNE,17,627117,+ 01h 59' 41'',,,21.0,28.0
824,1930,VALERANIO RIERA,17,174h 35' 23'',4822.0,27.619,174,35,23,ESPAGNE,19,628523,+ 02h 23' 07'',,,21.0,28.0
825,1930,MARCEL MAZEYRAT,18,174h 37' 37'',4822.0,27.613,174,37,37,TOURISTES-ROUTIERS,132,628657,+ 02h 25' 21'',,,21.0,28.0
826,1930,GEORGES LALOUP,19,174h 43' 51'',4822.0,27.597,174,43,51,BELGIQUE,7,629031,+ 02h 31' 35'',,,21.0,28.0
827,1930,GIUSEPPE PANCERA,20,174h 46' 05'',4822.0,27.591,174,46,5,ITALIE,13,629165,+ 02h 33' 49'',,,21.0,28.0
828,1930,JULES MERVIEL,21,174h 55' 56'',4822.0,27.565,174,55,56,FRANCE,35,629756,+ 02h 43' 40'',,,21.0,28.0
829,1930,FÉLIX MANTHEY,22,175h 22' 51'',4822.0,27.494,175,22,51,ALLEMAGNE,25,631371,+ 03h 10' 35'',,,21.0,28.0
830,1930,RENÉ BERTON,23,175h 29' 25'',4822.0,27.477,175,29,25,TOURISTES-ROUTIERS,114,631765,+ 03h 17' 09'',,,21.0,28.0
831,1930,VICENTE TRUEBA,24,175h 29' 33'',4822.0,27.477,175,29,33,ESPAGNE,21,631773,+ 03h 17' 17'',,,21.0,28.0
832,1930,FRANÇOIS MOREELS,25,175h 32' 44'',4822.0,27.469,175,32,44,TOURISTES-ROUTIERS,108,631964,+ 03h 20' 28'',,,21.0,28.0
833,1930,JEAN GOULEME,26,175h 48' 45'',4822.0,27.427,175,48,45,TOURISTES-ROUTIERS,149,632925,+ 03h 36' 29'',,,21.0,28.0
834,1930,FRANCISCO CEPEDA,27,176h 07' 01'',4822.0,27.38,176,7,1,ESPAGNE,20,634021,+ 03h 54' 45'',,,21.0,28.0
835,1930,FRANÇOIS ONDET,28,176h 18' 54'',4822.0,27.349,176,18,54,TOURISTES-ROUTIERS,150,634734,+ 04h 06' 38'',,,21.0,28.0
836,1930,LOUIS BAJARD,29,176h 21' 23'',4822.0,27.342,176,21,23,TOURISTES-ROUTIERS,147,634883,+ 04h 09' 07'',,,21.0,28.0
837,1930,OMER TAVERNE,30,176h 36' 06'',4822.0,27.304,176,36,6,BELGIQUE,8,635766,+ 04h 23' 50'',,,21.0,28.0
838,1930,MARIO GIUNTELLI,31,176h 53' 44'',4822.0,27.259,176,53,44,ITALIE,16,636824,+ 04h 41' 28'',,,21.0,28.0
839,1930,AUGUSTE ENCRINE,32,177h 04' 48'',4822.0,27.231,177,4,48,TOURISTES-ROUTIERS,125,637488,+ 04h 52' 32'',,,21.0,28.0
840,1930,JEAN MATEU,34,177h 23' 29'',4822.0,27.183,177,23,29,ESPAGNE,22,638609,+ 05h 11' 13'',,,21.0,28.0
841,1930,LUCIEN LAVAL,35,177h 53' 56'',4822.0,27.105,177,53,56,TOURISTES-ROUTIERS,169,640436,+ 05h 41' 40'',,,21.0,28.0
842,1930,VICENTE TRUEBA,36,178h 40' 01'',4822.0,26.989,178,40,1,ESPAGNE,18,643201,+ 06h 27' 45'',,,21.0,28.0
843,1930,HENRI TOUZARD,37,178h 56' 57'',4822.0,26.946,178,56,57,TOURISTES-ROUTIERS,142,644217,+ 06h 44' 41'',,,21.0,28.0
844,1930,PIERRE JOUEL,38,179h 03' 27'',4822.0,26.93,179,3,27,TOURISTES-ROUTIERS,128,644607,+ 06h 51' 11'',,,21.0,28.0
845,1930,ADRIEN PLAUTIN,39,179h 08' 48'',4822.0,26.916,179,8,48,TOURISTES-ROUTIERS,131,644928,+ 06h 56' 32'',,,21.0,28.0
846,1930,LÉOPOLD BOISSELLE,40,179h 22' 11'',4822.0,26.883,179,22,11,TOURISTES-ROUTIERS,102,645731,+ 07h 09' 55'',,,21.0,28.0
847,1930,FERNAND ROBACHE,41,180h 00' 17'',4822.0,26.788,180,0,17,TOURISTES-ROUTIERS,168,648017,+ 07h 48' 01'',,,21.0,28.0
848,1930,HENRI GOTTRAND,42,180h 11' 12'',4822.0,26.761,180,11,12,TOURISTES-ROUTIERS,112,648672,+ 07h 58' 56'',,,21.0,28.0
849,1930,ARMAND GOUBERT,43,180h 23' 09'',4822.0,26.732,180,23,9,TOURISTES-ROUTIERS,109,649389,+ 08h 10' 53'',,,21.0,28.0
850,1930,PAUL DELBART,44,180h 23' 26'',4822.0,26.731,180,23,26,TOURISTES-ROUTIERS,135,649406,+ 08h 11' 10'',,,21.0,28.0
851,1930,JEAN MARTINET,45,180h 36' 07'',4822.0,26.7,180,36,7,TOURISTES-ROUTIERS,136,650167,+ 08h 23' 51'',,,21.0,28.0
852,1930,HENRI PREVOST,46,180h 36' 10'',4822.0,26.699,180,36,10,TOURISTES-ROUTIERS,111,650170,+ 08h 23' 54'',,,21.0,28.0
853,1930,MARCEL TISSIER,47,181h 07' 05'',4822.0,26.624,181,7,5,TOURISTES-ROUTIERS,152,652025,+ 08h 54' 49'',,,21.0,28.0
854,1930,BATTISTA BERARDI,48,181h 22' 45'',4822.0,26.585,181,22,45,TOURISTES-ROUTIERS,105,652965,+ 09h 10' 29'',,,21.0,28.0
855,1930,GUY BARIFFI,49,181h 31' 50'',4822.0,26.563,181,31,50,TOURISTES-ROUTIERS,129,653510,+ 09h 19' 34'',,,21.0,28.0
856,1930,LUCIEN LANGE,50,182h 33' 10'',4822.0,26.414,182,33,10,TOURISTES-ROUTIERS,118,657190,+ 10h 20' 54'',,,21.0,28.0
857,1930,MARCEL MASSON,51,182h 33' 40'',4822.0,26.413,182,33,40,TOURISTES-ROUTIERS,101,657220,+ 10h 21' 24'',,,21.0,28.0
858,1930,EDOUARD TEISSEIRE,52,182h 35' 40'',4822.0,26.408,182,35,40,TOURISTES-ROUTIERS,116,657340,+ 10h 23' 24'',,,21.0,28.0
859,1930,JEAN-BAPTISTE AMPURIAS,53,182h 53' 07'',4822.0,26.366,182,53,7,TOURISTES-ROUTIERS,124,658387,+ 10h 40' 51'',,,21.0,28.0
860,1930,CHARLES COTTALORDA,54,184h 01' 45'',4822.0,26.202,184,1,45,TOURISTES-ROUTIERS,104,662505,+ 11h 49' 29'',,,21.0,28.0
861,1930,PAULIN LANTERI,55,184h 07' 40'',4822.0,26.188,184,7,40,TOURISTES-ROUTIERS,117,662860,+ 11h 55' 24'',,,21.0,28.0
862,1930,EMILE FAILLU,56,185h 09' 51'',4822.0,26.042,185,9,51,TOURISTES-ROUTIERS,120,666591,+ 12h 57' 35'',,,21.0,28.0
863,1930,GEORGES PETIT,57,186h 26' 30'',4822.0,25.863,186,26,30,TOURISTES-ROUTIERS,103,671190,+ 14h 14' 14'',,,21.0,28.0
864,1930,PIERRE BOBO,58,187h 22' 34'',4822.0,25.734,187,22,34,TOURISTES-ROUTIERS,115,674554,+ 15h 10' 18'',,,21.0,28.0
865,1930,MARCEL ILPIDE,59,187h 22' 34'',4822.0,25.734,187,22,34,TOURISTES-ROUTIERS,127,674554,+ 15h 10' 18'',,,21.0,28.0
866,1931,ANTONIN MAGNE,1,177h 10' 03'',5091.0,28.736,177,10,3,FRANCE,33,637803,-,,,24.0,28.735
867,1931,JEF DEMUYSERE,2,177h 22' 59'',5091.0,28.701,177,22,59,BELGIQUE,4,638579,+ 00h 12' 56'',,,24.0,28.735
868,1931,ANTONIO PESENTI,3,177h 32' 54'',5091.0,28.674,177,32,54,ITALIE,16,639174,+ 00h 22' 51'',,,24.0,28.735
869,1931,GASTON REBRY,4,177h 56' 43'',5091.0,28.61,177,56,43,BELGIQUE,2,640603,+ 00h 46' 40'',,,24.0,28.735
870,1931,MAURICE DE WAELE,5,177h 59' 49'',5091.0,28.602,177,59,49,BELGIQUE,8,640789,+ 00h 49' 46'',,,24.0,28.735
871,1931,JULIEN VERVAECKE,6,178h 20' 14'',5091.0,28.547,178,20,14,BELGIQUE,5,642014,+ 01h 10' 11'',,,24.0,28.735
872,1931,LOUIS PEGLION,7,178h 26' 36'',5091.0,28.53,178,26,36,FRANCE,40,642396,+ 01h 16' 33'',,,24.0,28.735
873,1931,ERICH METZE,8,178h 31' 02'',5091.0,28.518,178,31,2,ALLEMAGNE,27,642662,+ 01h 20' 59'',,,24.0,28.735
874,1931,ALBERT BÜCHI,9,178h 39' 32'',5091.0,28.496,178,39,32,AUSTRALIE/SUISSE,24,643172,+ 01h 29' 29'',,,24.0,28.735
875,1931,ANDRÉ LEDUCQ,10,178h 40' 11'',5091.0,28.494,178,40,11,FRANCE,35,643211,+ 01h 30' 08'',,,24.0,28.735
876,1931,OSKAR THIERBACH,11,178h 44' 06'',5091.0,28.484,178,44,6,ALLEMAGNE,25,643446,+ 01h 34' 03'',,,24.0,28.735
877,1931,HUBERT OPPERMAN,12,178h 46' 46'',5091.0,28.476,178,46,46,AUSTRALIE/SUISSE,17,643606,+ 01h 36' 43'',,,24.0,28.735
878,1931,BENOÎT FAURE,13,178h 50' 41'',5091.0,28.466,178,50,41,FRANCE,34,643841,+ 01h 40' 38'',,,24.0,28.735
879,1931,CHARLES PELISSIER,14,178h 55' 14'',5091.0,28.454,178,55,14,FRANCE,37,644114,+ 01h 45' 11'',,,24.0,28.735
880,1931,MAX BULLA,15,179h 01' 35'',5091.0,28.437,179,1,35,INCONNUE,115,644495,+ 01h 51' 32'',,,24.0,28.735
881,1931,KURT STOEPEL,16,179h 16' 01'',5091.0,28.399,179,16,1,ALLEMAGNE,29,645361,+ 02h 05' 58'',,,24.0,28.735
882,1931,RAFAËLE DI PACO,17,179h 21' 14'',5091.0,28.385,179,21,14,ITALIE,10,645674,+ 02h 11' 11'',,,24.0,28.735
883,1931,ALFONS SCHEPERS,18,179h 25' 30'',5091.0,28.374,179,25,30,BELGIQUE,6,645930,+ 02h 15' 27'',,,24.0,28.735
884,1931,LUDWIG GEYER,19,179h 26' 25'',5091.0,28.372,179,26,25,ALLEMAGNE,28,645985,+ 02h 16' 22'',,,24.0,28.735
885,1931,HERBERT SIERONSKI,20,179h 33' 43'',5091.0,28.352,179,33,43,ALLEMAGNE,31,646423,+ 02h 23' 40'',,,24.0,28.735
886,1931,ROGER PIPOZ,21,179h 35' 22'',5091.0,28.348,179,35,22,AUSTRALIE/SUISSE,22,646522,+ 02h 25' 19'',,,24.0,28.735
887,1931,HERMANN BUSE,22,179h 38' 25'',5091.0,28.34,179,38,25,ALLEMAGNE,30,646705,+ 02h 28' 22'',,,24.0,28.735
888,1931,ALFRED SIEGEL,23,179h 46' 09'',5091.0,28.32,179,46,9,ALLEMAGNE,26,647169,+ 02h 36' 06'',,,24.0,28.735
889,1931,MARIUS GUIRAMAND,24,180h 15' 42'',5091.0,28.242,180,15,42,INCONNUE,130,648942,+ 03h 05' 39'',,,24.0,28.735
890,1931,MICHELE ORECCHIA,25,180h 19' 29'',5091.0,28.232,180,19,29,ITALIE,15,649169,+ 03h 09' 26'',,,24.0,28.735
891,1931,ANDRÉ VAN VIERST,26,180h 43' 47'',5091.0,28.169,180,43,47,INCONNUE,139,650627,+ 03h 33' 44'',,,24.0,28.735
892,1931,JOSEPH MAUCLAIR,27,180h 51' 25'',5091.0,28.149,180,51,25,FRANCE,38,651085,+ 03h 41' 22'',,,24.0,28.735
893,1931,LOUIS BAJARD,28,181h 16' 05'',5091.0,28.085,181,16,5,INCONNUE,122,652565,+ 04h 06' 02'',,,24.0,28.735
894,1931,FERNAND FAYOLLE,29,181h 31' 01'',5091.0,28.047,181,31,1,INCONNUE,127,653461,+ 04h 20' 58'',,,24.0,28.735
895,1931,FABIO BATTESINI,30,181h 49' 46'',5091.0,27.999,181,49,46,ITALIE,11,654586,+ 04h 39' 43'',,,24.0,28.735
896,1931,LAZARE VENOT,31,181h 52' 07'',5091.0,27.993,181,52,7,INCONNUE,140,654727,+ 04h 42' 04'',,,24.0,28.735
897,1931,JEAN MARECHAL,32,181h 53' 18'',5091.0,27.99,181,53,18,FRANCE,36,654798,+ 04h 43' 15'',,,24.0,28.735
898,1931,JULES GOETHUYS,33,181h 57' 12'',5091.0,27.98,181,57,12,INCONNUE,101,655032,+ 04h 47' 09'',,,24.0,28.735
899,1931,FRANÇOIS HENRI,34,182h 23' 03'',5091.0,27.914,182,23,3,INCONNUE,132,656583,+ 05h 13' 00'',,,24.0,28.735
900,1931,RICHARD LAMB,35,183h 37' 09'',5091.0,27.726,183,37,9,AUSTRALIE/SUISSE,18,661029,+ 06h 27' 06'',,,24.0,28.735
901,1932,ANDRÉ LEDUCQ,1,154h 11' 49'',4479.0,29.047,154,11,49,FRANCE,33,555109,-,,,21.0,29.047
902,1932,KURT STOEPEL,2,154h 35' 52'',4479.0,28.972,154,35,52,ALLEMAGNE-AUTRICHE,31,556552,+ 00h 24' 03'',,,21.0,29.047
903,1932,FRANCESCO CAMUSSO,3,154h 38' 10'',4479.0,28.965,154,38,10,ITALIE,14,556690,+ 00h 26' 21'',,,21.0,29.047
904,1932,ANTONIO PESENTI,4,154h 48' 57'',4479.0,28.931,154,48,57,ITALIE,10,557337,+ 00h 37' 08'',,,21.0,29.047
905,1932,GEORGES RONSSE,5,154h 52' 53'',4479.0,28.919,154,52,53,BELGIQUE,3,557573,+ 00h 41' 04'',,,21.0,29.047
906,1932,FRANS BONDUEL,6,154h 57' 02'',4479.0,28.906,154,57,2,BELGIQUE,7,557822,+ 00h 45' 13'',,,21.0,29.047
907,1932,OSKAR THIERBACH,7,155h 10' 33'',4479.0,28.864,155,10,33,ALLEMAGNE-AUTRICHE,28,558633,+ 00h 58' 44'',,,21.0,29.047
908,1932,JEF DEMUYSERE,8,155h 15' 13'',4479.0,28.85,155,15,13,BELGIQUE,1,558913,+ 01h 03' 24'',,,21.0,29.047
909,1932,LUIGI BARRAL,9,155h 18' 46'',4479.0,28.839,155,18,46,TOURISTES-ROUTIERS,128,559126,+ 01h 06' 57'',,,21.0,29.047
910,1932,GEORGES SPEICHER,10,155h 20' 26'',4479.0,28.833,155,20,26,FRANCE,39,559226,+ 01h 08' 37'',,,21.0,29.047
911,1932,ALBERT BÜCHI,11,155h 25' 22'',4479.0,28.818,155,25,22,SUISSE,17,559522,+ 01h 13' 33'',,,21.0,29.047
912,1932,BENOÎT FAURE,12,155h 26' 01'',4479.0,28.816,155,26,1,TOURISTES-ROUTIERS,102,559561,+ 01h 14' 12'',,,21.0,29.047
913,1932,JEAN AERTS,13,155h 28' 13'',4479.0,28.809,155,28,13,BELGIQUE,6,559693,+ 01h 16' 24'',,,21.0,29.047
914,1932,MICHELE ORECCHIA,14,155h 30' 34'',4479.0,28.802,155,30,34,ITALIE,15,559834,+ 01h 18' 45'',,,21.0,29.047
915,1932,GEORGES LEMAIRE,15,155h 31' 07'',4479.0,28.8,155,31,7,BELGIQUE,4,559867,+ 01h 19' 18'',,,21.0,29.047
916,1932,MAURICE ARCHAMBAUD,16,155h 37' 16'',4479.0,28.781,155,37,16,FRANCE,38,560236,+ 01h 25' 27'',,,21.0,29.047
917,1932,JEAN WAUTERS,17,155h 41' 10'',4479.0,28.769,155,41,10,TOURISTES-ROUTIERS,120,560470,+ 01h 29' 21'',,,21.0,29.047
918,1932,RENÉ BERNARD,18,155h 47' 17'',4479.0,28.751,155,47,17,TOURISTES-ROUTIERS,110,560837,+ 01h 35' 28'',,,21.0,29.047
919,1932,MAX BULLA,19,155h 50' 12'',4479.0,28.742,155,50,12,ALLEMAGNE-AUTRICHE,27,561012,+ 01h 38' 23'',,,21.0,29.047
920,1932,GASTON REBRY,20,155h 50' 50'',4479.0,28.74,155,50,50,BELGIQUE,8,561050,+ 01h 39' 01'',,,21.0,29.047
921,1932,AUGUSTO ZANZI,21,155h 57' 45'',4479.0,28.718,155,57,45,TOURISTES-ROUTIERS,126,561465,+ 01h 45' 56'',,,21.0,29.047
922,1932,LUDWIG GEYER,22,156h 01' 37'',4479.0,28.707,156,1,37,ALLEMAGNE-AUTRICHE,30,561697,+ 01h 49' 48'',,,21.0,29.047
923,1932,ROGER LAPEBIE,23,156h 07' 16'',4479.0,28.689,156,7,16,FRANCE,40,562036,+ 01h 55' 27'',,,21.0,29.047
924,1932,MARCEL MAZEYRAT,24,156h 08' 42'',4479.0,28.685,156,8,42,TOURISTES-ROUTIERS,115,562122,+ 01h 56' 53'',,,21.0,29.047
925,1932,JULIEN MOINEAU,25,156h 10' 05'',4479.0,28.681,156,10,5,FRANCE,35,562205,+ 01h 58' 16'',,,21.0,29.047
926,1932,LUIGI MARCHISIO,26,156h 11' 36'',4479.0,28.676,156,11,36,ITALIE,16,562296,+ 01h 59' 47'',,,21.0,29.047
927,1932,VICENTE TRUEBA,27,156h 12' 29'',4479.0,28.673,156,12,29,TOURISTES-ROUTIERS,137,562349,+ 02h 00' 40'',,,21.0,29.047
928,1932,ERNEST NEUHARD,28,156h 34' 10'',4479.0,28.607,156,34,10,TOURISTES-ROUTIERS,104,563650,+ 02h 22' 21'',,,21.0,29.047
929,1932,GEORGES ANTENEN,29,156h 36' 28'',4479.0,28.6,156,36,28,SUISSE,24,563788,+ 02h 24' 39'',,,21.0,29.047
930,1932,MARCEL BIDOT,30,156h 38' 51'',4479.0,28.593,156,38,51,FRANCE,37,563931,+ 02h 27' 02'',,,21.0,29.047
931,1932,MARIUS GUIRAMAND,31,156h 39' 20'',4479.0,28.591,156,39,20,TOURISTES-ROUTIERS,109,563960,+ 02h 27' 31'',,,21.0,29.047
932,1932,GIUSEPPE PANCERA,32,156h 40' 01'',4479.0,28.589,156,40,1,TOURISTES-ROUTIERS,130,564001,+ 02h 28' 12'',,,21.0,29.047
933,1932,RAFAËLE DI PACO,33,156h 45' 40'',4479.0,28.572,156,45,40,ITALIE,9,564340,+ 02h 33' 51'',,,21.0,29.047
934,1932,GÉRARD LONCKE,34,156h 51' 14'',4479.0,28.555,156,51,14,BELGIQUE,5,564674,+ 02h 39' 25'',,,21.0,29.047
935,1932,FERNAND FAYOLLE,35,156h 54' 22'',4479.0,28.546,156,54,22,TOURISTES-ROUTIERS,107,564862,+ 02h 42' 33'',,,21.0,29.047
936,1932,ALFRED BÜCHI,36,157h 09' 26'',4479.0,28.5,157,9,26,SUISSE,22,565766,+ 02h 57' 37'',,,21.0,29.047
937,1932,LAZARE VENOT,37,157h 14' 20'',4479.0,28.485,157,14,20,TOURISTES-ROUTIERS,112,566060,+ 03h 02' 31'',,,21.0,29.047
938,1932,AMULIO VIARENGO,38,157h 20' 16'',4479.0,28.467,157,20,16,TOURISTES-ROUTIERS,129,566416,+ 03h 08' 27'',,,21.0,29.047
939,1932,HERBERT SIERONSKI,39,157h 25' 02'',4479.0,28.453,157,25,2,ALLEMAGNE-AUTRICHE,29,566702,+ 03h 13' 13'',,,21.0,29.047
940,1932,JULES BUYSSE,40,157h 42' 14'',4479.0,28.401,157,42,14,TOURISTES-ROUTIERS,119,567734,+ 03h 30' 25'',,,21.0,29.047
941,1932,ALFRED BULA,41,157h 43' 55'',4479.0,28.396,157,43,55,SUISSE,19,567835,+ 03h 32' 06'',,,21.0,29.047
942,1932,ALEARDO SIMONI,42,157h 48' 07'',4479.0,28.384,157,48,7,TOURISTES-ROUTIERS,132,568087,+ 03h 36' 18'',,,21.0,29.047
943,1932,EMILE DECROIX,43,157h 53' 09'',4479.0,28.369,157,53,9,TOURISTES-ROUTIERS,122,568389,+ 03h 41' 20'',,,21.0,29.047
944,1932,FRANÇOIS MOREELS,44,158h 05' 21'',4479.0,28.332,158,5,21,TOURISTES-ROUTIERS,117,569121,+ 03h 53' 32'',,,21.0,29.047
945,1932,NICOLAS FRANTZ,45,158h 10' 06'',4479.0,28.318,158,10,6,TOURISTES-ROUTIERS,134,569406,+ 03h 58' 17'',,,21.0,29.047
946,1932,JEAN GOULEME,46,158h 15' 51'',4479.0,28.301,158,15,51,TOURISTES-ROUTIERS,118,569751,+ 04h 04' 02'',,,21.0,29.047
947,1932,LOUIS PEGLION,47,158h 23' 42'',4479.0,28.277,158,23,42,FRANCE,36,570222,+ 04h 11' 53'',,,21.0,29.047
948,1932,KARL ALTENBURGER,48,158h 30' 30'',4479.0,28.257,158,30,30,TOURISTES-ROUTIERS,139,570630,+ 04h 18' 41'',,,21.0,29.047
949,1932,ALBERT BARTHELEMY,49,158h 30' 54'',4479.0,28.256,158,30,54,FRANCE,34,570654,+ 04h 19' 05'',,,21.0,29.047
950,1932,MARTIN MÜLLER,50,158h 31' 04'',4479.0,28.256,158,31,4,TOURISTES-ROUTIERS,135,570664,+ 04h 19' 15'',,,21.0,29.047
951,1932,FRANÇOIS HAAS,51,158h 42' 18'',4479.0,28.222,158,42,18,TOURISTES-ROUTIERS,111,571338,+ 04h 30' 29'',,,21.0,29.047
952,1932,ROBERT BRUGERE,52,158h 48' 24'',4479.0,28.204,158,48,24,TOURISTES-ROUTIERS,114,571704,+ 04h 36' 35'',,,21.0,29.047
953,1932,FRANCIS BOUILLET,53,158h 54' 54'',4479.0,28.185,158,54,54,TOURISTES-ROUTIERS,133,572094,+ 04h 43' 05'',,,21.0,29.047
954,1932,FERNAND CORNEZ,54,158h 55' 07'',4479.0,28.184,158,55,7,TOURISTES-ROUTIERS,136,572107,+ 04h 43' 18'',,,21.0,29.047
955,1932,AUGUST ERNE,55,159h 02' 34'',4479.0,28.162,159,2,34,SUISSE,20,572554,+ 04h 50' 45'',,,21.0,29.047
956,1932,GEORG UMBENHAUER,56,159h 10' 50'',4479.0,28.138,159,10,50,ALLEMAGNE-AUTRICHE,26,573050,+ 04h 59' 01'',,,21.0,29.047
957,1932,RUDOLPH RISCH,57,159h 13' 03'',4479.0,28.131,159,13,3,ALLEMAGNE-AUTRICHE,32,573183,+ 05h 01' 14'',,,21.0,29.047
958,1933,GEORGES SPEICHER,1,147h 51' 37'',4395.0,29.724,147,51,37,FRANCE,36,532297,-,,,23.0,29.818
959,1933,LEARCO GUERRA,2,147h 55' 38'',4395.0,29.711,147,55,38,ITALIE,9,532538,+ 00h 04' 01'',,,23.0,29.818
960,1933,GIUSEPPE MARTANO,3,147h 56' 45'',4395.0,29.707,147,56,45,TOURISTES-ROUTIERS,115,532605,+ 00h 05' 08'',,,23.0,29.818
961,1933,GEORGES LEMAIRE,4,148h 07' 22'',4395.0,29.671,148,7,22,BELGIQUE,3,533242,+ 00h 15' 45'',,,23.0,29.818
962,1933,MAURICE ARCHAMBAUD,5,148h 12' 59'',4395.0,29.653,148,12,59,FRANCE,35,533579,+ 00h 21' 22'',,,23.0,29.818
963,1933,VICENTE TRUEBA,6,148h 19' 04'',4395.0,29.632,148,19,4,TOURISTES-ROUTIERS,119,533944,+ 00h 27' 27'',,,23.0,29.818
964,1933,LÉON LEVEL,7,148h 28' 00'',4395.0,29.603,148,28,0,TOURISTES-ROUTIERS,122,534480,+ 00h 36' 23'',,,23.0,29.818
965,1933,ANTONIN MAGNE,8,148h 29' 14'',4395.0,29.599,148,29,14,FRANCE,37,534554,+ 00h 37' 37'',,,23.0,29.818
966,1933,JEAN AERTS,9,148h 35' 30'',4395.0,29.578,148,35,30,BELGIQUE,2,534930,+ 00h 43' 53'',,,23.0,29.818
967,1933,KURT STOEPEL,10,148h 38' 05'',4395.0,29.569,148,38,5,ALLEMAGNE-AUTRICHE,25,535085,+ 00h 46' 28'',,,23.0,29.818
968,1933,FERNAND FAYOLLE,11,148h 48' 48'',4395.0,29.534,148,48,48,TOURISTES-ROUTIERS,129,535728,+ 00h 57' 11'',,,23.0,29.818
969,1933,LUDWIG GEYER,12,148h 49' 41'',4395.0,29.531,148,49,41,ALLEMAGNE-AUTRICHE,27,535781,+ 00h 58' 04'',,,23.0,29.818
970,1933,ALBERT BÜCHI,13,149h 00' 36'',4395.0,29.495,149,0,36,SUISSE,17,536436,+ 01h 08' 59'',,,23.0,29.818
971,1933,GASTON REBRY,14,149h 12' 53'',4395.0,29.454,149,12,53,BELGIQUE,5,537173,+ 01h 21' 16'',,,23.0,29.818
972,1933,GASPARD RINALDI,15,149h 20' 49'',4395.0,29.428,149,20,49,TOURISTES-ROUTIERS,136,537649,+ 01h 29' 12'',,,23.0,29.818
973,1933,EUGÈNE LE GOFF,16,149h 27' 36'',4395.0,29.406,149,27,36,TOURISTES-ROUTIERS,139,538056,+ 01h 35' 59'',,,23.0,29.818
974,1933,LÉON LE CALVEZ,17,149h 31' 21'',4395.0,29.394,149,31,21,FRANCE,38,538281,+ 01h 39' 44'',,,23.0,29.818
975,1933,ALFONS SCHEPERS,18,149h 32' 26'',4395.0,29.39,149,32,26,BELGIQUE,4,538346,+ 01h 40' 49'',,,23.0,29.818
976,1933,RENÉ LE GREVES,19,149h 41' 08'',4395.0,29.362,149,41,8,FRANCE,40,538868,+ 01h 49' 31'',,,23.0,29.818
